,ds,yhat,yhat_lower,yhat_upper
351,2021-11-20 14:51:04,30062409.725103512,15560717.182049697,43153460.918614544
352,2021-11-20 14:51:09,30067915.185954247,16088717.553048048,45163903.29087258
353,2021-11-20 14:51:14,30073420.646804985,17283849.87209972,44778532.04384859
354,2021-11-20 14:51:19,30078926.107655723,16213143.320113225,43057676.384961404
355,2021-11-20 14:51:24,30084431.56850646,16094474.0855782,43463899.44194644
356,2021-11-20 14:51:29,30089937.029357195,16470000.8775975,44439973.039413646
357,2021-11-20 14:51:34,30095442.490207933,16182697.743954007,42715347.878447756
358,2021-11-20 14:51:39,30100947.951058667,17057724.67570891,43780219.42239634
359,2021-11-20 14:51:44,30106453.411909405,17615473.76315773,43560457.88109002
360,2021-11-20 14:51:49,30111958.872760143,16339648.320706097,44435110.076049745
361,2021-11-20 14:51:54,30117464.333610877,17504305.004860304,44575108.70773002
362,2021-11-20 14:51:59,30122969.794461615,16357988.083915653,43705039.33950257
363,2021-11-20 14:52:04,30128475.25531235,14274682.386551362,44836225.57252962
364,2021-11-20 14:52:09,30133980.71616309,16402380.931299284,44734829.91853353
365,2021-11-20 14:52:14,30139486.177013826,15838457.714316985,44340926.7874012
366,2021-11-20 14:52:19,30144991.637864564,16244696.547499282,44780033.27656
367,2021-11-20 14:52:24,30150497.098715298,16177568.497494176,44515908.16674499
368,2021-11-20 14:52:29,30156002.559566036,17045243.333192114,44154431.7728364
369,2021-11-20 14:52:34,30161508.02041677,17302610.110910285,44918653.873360015
370,2021-11-20 14:52:39,30167013.48126751,15904459.690295584,44919789.359626755
371,2021-11-20 14:52:44,30172518.942118246,16104244.569579447,43709092.80859163
372,2021-11-20 14:52:49,30178024.402968984,15861557.824976558,43711063.90982634
373,2021-11-20 14:52:54,30183529.86381972,16668862.614688586,43558849.99765251
374,2021-11-20 14:52:59,30189035.324670456,17943256.60937923,43309509.75151141
375,2021-11-20 14:53:04,30194540.785521194,16381824.182079919,46067019.03478629
376,2021-11-20 14:53:09,30200046.24637193,15969682.745081807,44615985.80190727
377,2021-11-20 14:53:14,30205551.707222667,16263840.448209971,45101835.46632548
378,2021-11-20 14:53:19,30211057.1680734,16877980.79492207,43153330.155109875
379,2021-11-20 14:53:24,30216562.62892414,15925601.666185845,44248040.21245928
380,2021-11-20 14:53:29,30222068.089774873,16700208.971767053,45126999.86674004
381,2021-11-20 14:53:34,30227573.550625615,16704777.578496061,43042728.33928857
382,2021-11-20 14:53:39,30233079.01147635,14949790.51366744,43950131.01653164
383,2021-11-20 14:53:44,30238584.472327087,16245232.642599026,43766903.6122856
384,2021-11-20 14:53:49,30244089.93317782,16267347.736751245,44086532.51614563
385,2021-11-20 14:53:54,30249595.39402856,14745952.997955926,43556089.74410904
386,2021-11-20 14:53:59,30255100.854879297,16195904.652790114,43437496.1028941
387,2021-11-20 14:54:04,30260606.315730035,17547179.36128398,44893129.961124316
388,2021-11-20 14:54:09,30266111.77658077,14945764.272176983,42816843.48216711
389,2021-11-20 14:54:14,30271617.237431508,17792521.508156724,43339944.08689739
390,2021-11-20 14:54:19,30277122.69828224,16496791.950584315,44859975.701116264
391,2021-11-20 14:54:24,30282628.159132984,17594413.326220073,43490501.35770657
392,2021-11-20 14:54:29,30288133.619983718,16051552.140449677,43282022.65973737
393,2021-11-20 14:54:34,30293639.080834452,17003951.15434915,43430138.94252979
394,2021-11-20 14:54:39,30299144.54168519,16823825.765710734,43940958.684838094
395,2021-11-20 14:54:44,30304650.002535924,15294487.23738947,43972558.27504271
396,2021-11-20 14:54:49,30310155.463386666,17827992.144394454,44139620.99664248
397,2021-11-20 14:54:54,30315660.9242374,17224195.608545158,44387793.28758856
398,2021-11-20 14:54:59,30321166.38508814,16725538.353639774,44765628.81308913
399,2021-11-20 14:55:04,30326671.845938873,16126589.740013855,44557563.081118785
400,2021-11-20 14:55:09,30332177.30678961,16376714.281842696,45235959.72249577
401,2021-11-20 14:55:14,30337682.76764035,17180082.839188144,43603985.08248658
402,2021-11-20 14:55:19,30343188.228491087,15907089.322230669,42925272.61199521
403,2021-11-20 14:55:24,30348693.68934182,16459548.37134729,42578927.98917876
404,2021-11-20 14:55:29,30354199.15019256,15448896.045766197,44205778.443616554
405,2021-11-20 14:55:34,30359704.611043293,15367905.654191729,42997059.06813019
406,2021-11-20 14:55:39,30365210.07189403,16650305.732332917,44127403.678786546
407,2021-11-20 14:55:44,30370715.532744765,15809943.756248675,43527093.598380245
408,2021-11-20 14:55:49,30376220.993595507,17868377.729617253,43207365.51704445
409,2021-11-20 14:55:54,30381726.45444624,16272333.904102063,43182327.04245012
410,2021-11-20 14:55:59,30387231.915296976,14747330.62859416,44583616.7456277
411,2021-11-20 14:56:04,30392737.376147714,16462725.585631758,45410022.40969209
412,2021-11-20 14:56:09,30398242.836998448,16015963.502835136,43396052.28469535
413,2021-11-20 14:56:14,30403748.29784919,14227348.204411786,44338046.604374155
414,2021-11-20 14:56:19,30409253.758699924,17529139.576935023,45869274.23824316
415,2021-11-20 14:56:24,30405117.804624286,15930870.162436923,44484312.239294246
416,2021-11-20 14:56:29,30400981.85054865,16142426.256428124,45717435.22097813
417,2021-11-20 14:56:34,30396845.89647301,17509082.156985097,44083485.87738513
418,2021-11-20 14:56:39,30392709.94239737,16113481.671343729,42759098.627601445
419,2021-11-20 14:56:44,30388573.98832173,16375765.760378897,44048468.96675333
420,2021-11-20 14:56:49,30384438.034246095,16324567.533173982,44277258.73522293
421,2021-11-20 14:56:54,30380302.080170456,17668999.26259086,43401605.78358845
422,2021-11-20 14:56:59,30376166.126094814,16228002.020188589,43013107.64612681
423,2021-11-20 14:57:04,30372030.172019176,17322239.07842046,45460597.85637948
424,2021-11-20 14:57:09,30367894.21794354,16409180.28861471,43964875.08214382
425,2021-11-20 14:57:14,30363758.2638679,17046677.372785363,43823378.11677747
426,2021-11-20 14:57:19,30359622.30979226,16854502.68377203,42787058.31396129
427,2021-11-20 14:57:24,30355486.355716623,17149514.254558224,45217002.1656678
428,2021-11-20 14:57:29,30351350.401640985,16204607.974290961,44052548.95305528
429,2021-11-20 14:57:34,30347214.447565347,16341971.385756832,43718038.30738738
430,2021-11-20 14:57:39,30343078.49348971,17975504.273033883,44479877.302396715
431,2021-11-20 14:57:44,30338942.53941407,16185749.49638716,45010976.83261251
432,2021-11-20 14:57:49,30334806.585338432,14282882.235350702,44865280.65125244
433,2021-11-20 14:57:54,30330670.63126279,16062720.061063847,42981542.315859355
434,2021-11-20 14:57:59,30326534.677187156,15871367.802455675,45211734.303134106
435,2021-11-20 14:58:04,30322398.723111514,16650590.751365522,43535185.94087064
436,2021-11-20 14:58:09,30318262.769035876,17169421.73973089,43212620.94267872
437,2021-11-20 14:58:14,30314126.81496024,16989596.87055888,44201934.86355043
438,2021-11-20 14:58:19,30309990.8608846,15593912.983779566,42805043.90513401
439,2021-11-20 14:58:24,30305854.90680896,16599038.582099255,43337584.31421427
440,2021-11-20 14:58:29,30301718.952733323,15902008.825777942,44326116.029091634
441,2021-11-20 14:58:34,30297582.998657685,17875279.512568787,44235106.11027663
442,2021-11-20 14:58:39,30293447.044582047,15666686.004613325,44318474.056683935
443,2021-11-20 14:58:44,30289311.090506405,17846629.629997402,44931814.7587354
444,2021-11-20 14:58:49,30285175.13643077,16483410.146118369,44292761.025383055
445,2021-11-20 14:58:54,30281039.182355132,16654417.381619368,42418593.75442905
446,2021-11-20 14:58:59,30276903.22827949,15348704.774081206,43160790.16946413
447,2021-11-20 14:59:04,30272767.27420385,17079158.807266276,45069465.23820049
448,2021-11-20 14:59:09,30268631.320128217,15871879.790491315,44189401.31713686
449,2021-11-20 14:59:14,30264495.366052575,16925562.41384523,42914034.66873052
450,2021-11-20 14:59:19,30260359.411976937,16563029.88517059,43447449.25211407
451,2021-11-20 14:59:24,30256223.4579013,16413273.45055256,44344562.42916369
452,2021-11-20 14:59:29,30252087.50382566,16635294.62391787,43156243.787149645
453,2021-11-20 14:59:34,30247951.549750023,14525181.015008377,44266230.55750676
454,2021-11-20 14:59:39,30243815.59567438,17794641.632648516,44206651.495588005
455,2021-11-20 14:59:44,30239679.641598746,16309226.875355458,43311311.928890556
456,2021-11-20 14:59:49,30235543.687523108,16058913.931877958,44834696.911087826
457,2021-11-20 14:59:54,30231407.733447466,17283102.420367364,43875214.80903562
458,2021-11-20 14:59:59,30227271.77937183,15572453.647883361,44876818.17080898
459,2021-11-20 15:00:04,30223135.82529619,17259373.218624435,43786061.2783044
460,2021-11-20 15:00:09,30218999.87122055,15885384.034219496,42500937.33906066
461,2021-11-20 15:00:14,30214863.917144913,17490699.960398044,45476444.65557792
462,2021-11-20 15:00:19,30210727.963069275,16728416.766768055,44029052.667867444
463,2021-11-20 15:00:24,30206592.008993637,16574649.042678392,43601338.23141419
464,2021-11-20 15:00:29,30202456.054918,16616691.755977405,43816901.53154571
465,2021-11-20 15:00:34,30198320.10084236,15719690.760323577,44636669.464393474
466,2021-11-20 15:00:39,30194184.146766722,17016213.25850426,43813771.94367025
467,2021-11-20 15:00:44,30190048.19269108,16500440.290889312,43565354.54062075
468,2021-11-20 15:00:49,30185912.238615442,17131832.961340535,43932167.09068871
469,2021-11-20 15:00:54,30181776.284539808,15030857.461972091,42094002.64404677
470,2021-11-20 15:00:59,30177640.330464166,15931741.97900141,41938596.20624893
471,2021-11-20 15:01:04,30173504.376388527,16162148.36869076,44045830.77796213
472,2021-11-20 15:01:09,30169368.422312893,17024249.316709183,45727055.718177706
473,2021-11-20 15:01:14,30165232.46823725,16285516.08484774,43595214.133830026
474,2021-11-20 15:01:19,30161096.514161613,16868118.52446491,43424339.68639329
475,2021-11-20 15:01:24,30156960.56008597,16020843.350070378,43288775.444880106
476,2021-11-20 15:01:29,30152824.606010336,16991666.204540677,43437941.62641301
477,2021-11-20 15:01:34,30148688.6519347,16501273.610569771,44157031.935739376
478,2021-11-20 15:01:39,30144552.697859056,16103523.816069752,43630729.943104155
479,2021-11-20 15:01:44,30140416.74378342,15794689.362218155,43363605.40816993
480,2021-11-20 15:01:49,30136280.78970778,16646588.468802242,43716044.216060705
481,2021-11-20 15:01:54,30132144.83563214,16793785.03503936,44584595.07096261
482,2021-11-20 15:01:59,30128008.881556503,15823921.025524154,44798566.75862722
483,2021-11-20 15:02:04,30123872.927480865,17488845.56987773,42869514.61946748
484,2021-11-20 15:02:09,30119736.97340523,15825782.095716087,43033447.64502091
485,2021-11-20 15:02:14,30103301.688541006,15701217.943249397,45858747.47354216
486,2021-11-20 15:02:19,30086866.403676778,16776644.265964158,44268010.84777206
487,2021-11-20 15:02:24,30070431.118812554,16318427.546456037,42982191.242628716
488,2021-11-20 15:02:29,30053995.833948325,16663218.987256635,44555499.1397856
489,2021-11-20 15:02:34,30037560.549084105,16594649.170889346,44286390.599330634
490,2021-11-20 15:02:39,30021125.264219876,14657819.21825595,43804978.10430923
491,2021-11-20 15:02:44,30004689.979355652,15752938.957030911,43669440.174051344
492,2021-11-20 15:02:49,29988254.694491424,17736336.378912967,43201106.21306983
493,2021-11-20 15:02:54,29971819.4096272,17454855.582048405,44117340.063367516
494,2021-11-20 15:02:59,29955384.12476298,16047833.328827534,44314677.1052332
495,2021-11-20 15:03:04,29938948.83989875,16628076.068627616,43574844.69648989
496,2021-11-20 15:03:09,29922513.555034526,17693361.449827366,42332151.56397345
497,2021-11-20 15:03:14,29906078.270170297,16948866.73790362,43594679.63350751
498,2021-11-20 15:03:19,29889642.985306073,14229415.406319026,44150359.92435531
499,2021-11-20 15:03:24,29873207.70044185,15050985.454971293,41831147.12816279
500,2021-11-20 15:03:29,29856772.41557762,16284859.529823776,42885395.37597793
501,2021-11-20 15:03:34,29840337.1307134,15660982.628407681,43531558.84391325
502,2021-11-20 15:03:39,29823901.84584917,16315309.253824765,43548386.697241336
503,2021-11-20 15:03:44,29807466.560984947,15904460.78561809,43323659.97726719
504,2021-11-20 15:03:49,29791031.27612072,15886011.165232606,43402334.01923299
505,2021-11-20 15:03:54,29774595.991256494,15095725.805062154,44734330.87907076
506,2021-11-20 15:03:59,29758160.70639227,14964359.238744237,41912231.25433196
507,2021-11-20 15:04:04,29741725.421528045,16078830.925721055,45478498.410093926
508,2021-11-20 15:04:09,29725290.136663817,16874128.02070996,42346446.37307688
509,2021-11-20 15:04:14,29708854.851799592,14951638.59049798,42585106.55285955
510,2021-11-20 15:04:19,29692419.566935368,14683600.141506448,43748433.83626242
511,2021-11-20 15:04:24,29675984.282071143,16955705.738606382,43226526.33916788
512,2021-11-20 15:04:29,29659548.997206915,17006003.45101048,44080819.269745335
513,2021-11-20 15:04:34,29643113.71234269,15399064.071220472,44098371.87843947
514,2021-11-20 15:04:39,29626678.427478466,15539839.510561813,44047248.107764244
515,2021-11-20 15:04:44,29610243.142614238,16133198.449596504,45022433.51538179
516,2021-11-20 15:04:49,29593807.857750013,14717304.304613285,44321204.206559844
517,2021-11-20 15:04:54,29577372.572885785,16522791.210311191,42868174.99695515
518,2021-11-20 15:04:59,29560937.288021564,16788388.806510802,43329273.06117042
519,2021-11-20 15:05:04,29544502.00315734,16553069.667277299,43368011.64450949
520,2021-11-20 15:05:09,29528066.71829311,14878146.64551839,44417586.49069269
521,2021-11-20 15:05:14,29511631.43342889,16651796.930222478,42644038.65922978
522,2021-11-20 15:05:19,29495196.14856466,15508324.991604386,42615701.59729085
523,2021-11-20 15:05:24,29478760.86370044,16196435.134295128,42360291.23884931
524,2021-11-20 15:05:29,29462325.57883621,16411851.25675586,43527508.61327497
525,2021-11-20 15:05:34,29445890.293971986,16364219.466907823,44450316.24576565
526,2021-11-20 15:05:39,29429455.00910776,14832421.538798615,42585457.52454707
527,2021-11-20 15:05:44,29413019.724243533,15560078.444074262,43137391.01669933
528,2021-11-20 15:05:49,29396584.439379312,17323493.94901574,42313933.99021813
529,2021-11-20 15:05:54,29380149.15451508,16070979.267986612,43309004.930976614
530,2021-11-20 15:05:59,29363713.86965086,16071168.598997626,44571511.38316815
531,2021-11-20 15:06:04,29347278.58478663,16043003.964143544,41976081.72090148
532,2021-11-20 15:06:09,29330843.299922407,15814379.33334054,43951490.56201552
533,2021-11-20 15:06:14,29314408.015058182,16520901.953988388,42409261.609282374
534,2021-11-20 15:06:19,29297972.730193954,16540794.95357916,43343631.423836805
535,2021-11-20 15:06:24,29281537.445329733,15770459.22995679,43798226.62364232
536,2021-11-20 15:06:29,29265102.160465505,15702157.145489642,42936233.11854917
537,2021-11-20 15:06:34,29248666.87560128,16239154.055390837,43509621.14826727
538,2021-11-20 15:06:39,29232231.590737052,16401349.251629993,42354064.4837965
539,2021-11-20 15:06:44,29215796.305872828,16023397.21317595,43593469.46742159
540,2021-11-20 15:06:49,29199361.021008603,16091542.513125217,43218019.01036624
541,2021-11-20 15:06:54,29182925.73614438,16248202.183913674,42934771.67442863
542,2021-11-20 15:06:59,29166490.45128015,14732683.494731035,42208979.641549036
543,2021-11-20 15:07:04,29150055.166415926,13887481.782596756,42110246.25099669
544,2021-11-20 15:07:09,29133619.8815517,15604117.707887499,44962296.79359935
545,2021-11-20 15:07:14,29117184.596687477,15616374.201190004,44264794.14195121
546,2021-11-20 15:07:19,29100749.31182325,16380945.463558236,41887419.41991687
547,2021-11-20 15:07:24,29084314.026959024,14917695.279003771,43583012.062796906
548,2021-11-20 15:07:29,29067878.7420948,14828773.975659179,43537074.35597314
549,2021-11-20 15:07:34,29051443.45723057,15728861.354400622,42545740.31362735
550,2021-11-20 15:07:39,29035008.172366347,15794351.888480423,42478189.17497896
551,2021-11-20 15:07:44,29018572.887502123,13936396.333166724,42968925.96987649
552,2021-11-20 15:07:49,29002137.6026379,15475029.34720533,41989642.46415005
553,2021-11-20 15:07:54,28985702.317773677,15137189.30605884,43265446.984427646
554,2021-11-20 15:07:59,28969267.035511356,16447560.897407733,42883880.672455765
555,2021-11-20 15:08:04,28952831.753249034,14698190.976564055,43501758.01059496
556,2021-11-20 15:08:09,28936396.470986713,15076895.99487082,44695627.581861906
557,2021-11-20 15:08:14,28919961.18872439,13659414.163447991,42246728.84974907
558,2021-11-20 15:08:19,28903525.90646207,15719535.727913914,40799773.580807276
559,2021-11-20 15:08:24,28887090.624199755,15830822.178532071,42103338.38038691
560,2021-11-20 15:08:29,28870655.341937438,15926683.808054596,42912593.92939967
561,2021-11-20 15:08:34,28854220.059675116,13525092.732316563,41317172.689144544
562,2021-11-20 15:08:39,28837784.777412795,15929414.788419282,41167983.6914514
563,2021-11-20 15:08:44,28821349.495150473,15244754.307461485,43412430.696796775
564,2021-11-20 15:08:49,28804914.21288815,14161726.201071486,42371838.35026193
565,2021-11-20 15:08:54,28788478.930625837,15589829.616697973,42044128.16782032
566,2021-11-20 15:08:59,28772043.64836352,12144452.434245788,42249447.82306522
